;linha;sistema;onibus;noturna;trilhos;metro;cptm;linha_trilho;linha1;linha2;linha3;linha4;linha5;linha6;linha7;linha8;linha9;linha10;linha11;linha12;linha13;linha14;linha15;preemb;area;area1;area2;area3;area4;area5;area6;area7;area8;
947;6970-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6970-10'],label='6970-10')
948;6L01-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L01-10'],label='6L01-10')
949;6L01-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L01-22'],label='6L01-22')
950;6L01-23;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L01-23'],label='6L01-23')
951;6L02-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L02-10'],label='6L02-10')
952;6L03-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L03-10'],label='6L03-10')
953;6L04-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L04-10'],label='6L04-10')
954;6L04-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L04-41'],label='6L04-41')
955;6L04-42;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L04-42'],label='6L04-42')
956;6L05-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L05-10'],label='6L05-10')
957;6L05-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L05-21'],label='6L05-21')
958;6L07-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L07-10'],label='6L07-10')
959;6L08-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L08-10'],label='6L08-10')
960;6L10-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L10-10'],label='6L10-10')
961;6L10-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L10-41'],label='6L10-41')
962;6L11-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;sns.distplot(diaLinha['6L11-10'],label='6L11-10')
963;7001-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7001-10'],label='7001-10')
964;7002-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7002-10'],label='7002-10')
965;7004-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7004-10'],label='7004-10')
966;7005-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7005-10'],label='7005-10')
967;7005-51;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7005-51'],label='7005-51')
968;7006-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7006-10'],label='7006-10')
969;7006-51;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7006-51'],label='7006-51')
970;7009-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7009-10'],label='7009-10')
971;7011-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7011-10'],label='7011-10')
972;7011-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7011-21'],label='7011-21')
973;7011-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7011-31'],label='7011-31')
974;7012-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7012-10'],label='7012-10')
975;7013-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7013-10'],label='7013-10')
976;7014-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7014-10'],label='7014-10')
977;7016-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7016-10'],label='7016-10')
978;7016-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7016-21'],label='7016-21')
979;7017-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7017-10'],label='7017-10')
980;701A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['701A-10'],label='701A-10')
981;701U-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['701U-10'],label='701U-10')
982;701U-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['701U-21'],label='701U-21')
983;7021-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7021-10'],label='7021-10')
984;7022-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7022-10'],label='7022-10')
985;7023-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7023-10'],label='7023-10')
986;702C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['702C-10'],label='702C-10')
987;702U-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['702U-10'],label='702U-10')
988;7040-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7040-10'],label='7040-10')
989;7040-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7040-21'],label='7040-21')
990;7049-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7049-10'],label='7049-10')
991;7050-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7050-10'],label='7050-10')
992;7051-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7051-10'],label='7051-10')
993;7052-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7052-10'],label='7052-10')
994;7053-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7053-10'],label='7053-10')
995;7053-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7053-21'],label='7053-21')
996;7053-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7053-22'],label='7053-22')
997;7054-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7054-10'],label='7054-10')
998;7055-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7055-10'],label='7055-10')
999;7057-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7057-10'],label='7057-10')
1000;7058-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7058-10'],label='7058-10')
1001;7059-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7059-10'],label='7059-10')
1002;7060-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7060-10'],label='7060-10')
1003;7062-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7062-10'],label='7062-10')
1004;7062-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7062-31'],label='7062-31')
1005;7062-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7062-41'],label='7062-41')
1006;7063-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7063-10'],label='7063-10')
1007;707A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['707A-10'],label='707A-10')
1008;707A-23;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['707A-23'],label='707A-23')
1009;707K-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['707K-10'],label='707K-10')
1010;709A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['709A-10'],label='709A-10')
1011;709G-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['709G-10'],label='709G-10')
1012;709M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['709M-10'],label='709M-10')
1013;709P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['709P-10'],label='709P-10')
1014;714C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['714C-10'],label='714C-10')
1015;715M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['715M-10'],label='715M-10')
1016;715M-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['715M-21'],label='715M-21')
1017;7181-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7181-10'],label='7181-10')
1018;719P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['719P-10'],label='719P-10')
1019;719R-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['719R-10'],label='719R-10')
1020;7245-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7245-10'],label='7245-10')
1021;7267-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7267-10'],label='7267-10')
1022;7272-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7272-10'],label='7272-10')
1023;7281-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7281-10'],label='7281-10')
1024;7282-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7282-10'],label='7282-10')
1025;736G-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['736G-10'],label='736G-10')
1026;736I-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['736I-10'],label='736I-10')
1027;736I-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['736I-21'],label='736I-21')
1028;736I-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['736I-31'],label='736I-31')
1029;737A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['737A-10'],label='737A-10')
1030;7411-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7411-10'],label='7411-10')
1031;7458-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7458-10'],label='7458-10')
1032;745M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['745M-10'],label='745M-10')
1033;745M-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['745M-21'],label='745M-21')
1034;746C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746C-10'],label='746C-10')
1035;746F-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746F-10'],label='746F-10')
1036;746H-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746H-10'],label='746H-10')
1037;746K-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746K-10'],label='746K-10')
1038;746P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746P-10'],label='746P-10')
1039;746P-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746P-31'],label='746P-31')
1040;746R-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746R-10'],label='746R-10')
1041;746V-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746V-10'],label='746V-10')
1042;746V-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['746V-21'],label='746V-21')
1043;748A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['748A-10'],label='748A-10')
1044;748A-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['748A-41'],label='748A-41')
1045;748R-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['748R-10'],label='748R-10')
1046;7545-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7545-10'],label='7545-10')
1047;7545-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7545-21'],label='7545-21')
1048;7550-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7550-10'],label='7550-10')
1049;756A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['756A-10'],label='756A-10')
1050;756A-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['756A-21'],label='756A-21')
1051;756A-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['756A-22'],label='756A-22')
1052;7600-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7600-10'],label='7600-10')
1053;7710-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;sns.distplot(diaLinha['7710-10'],label='7710-10')
1054;771P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['771P-10'],label='771P-10')
1055;7725-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7725-10'],label='7725-10')
1056;775A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['775A-10'],label='775A-10')
1057;775F-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['775F-10'],label='775F-10')
1058;775F-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['775F-31'],label='775F-31')
1059;775N-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['775N-10'],label='775N-10')
1060;775P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['775P-10'],label='775P-10')
1061;775V-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['775V-10'],label='775V-10')
1062;778J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['778J-10'],label='778J-10')
1063;778J-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['778J-41'],label='778J-41')
1064;778R-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['778R-10'],label='778R-10')
1065;778R-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['778R-21'],label='778R-21')
1066;7903-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['7903-10'],label='7903-10')
1067;8000-1;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8000-1'],label='8000-1')
1068;8000-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8000-10'],label='8000-10')
1069;8001-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8001-10'],label='8001-10')
1070;8002-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8002-10'],label='8002-10')
1071;8003-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8003-10'],label='8003-10')
1072;8004-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8004-10'],label='8004-10')
1073;8006-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8006-10'],label='8006-10')
1074;8007-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8007-10'],label='8007-10')
1075;8008-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8008-10'],label='8008-10')
1076;8009-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8009-10'],label='8009-10')
1077;8009-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8009-31'],label='8009-31')
1078;8010-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8010-10'],label='8010-10')
1079;8012-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;sns.distplot(diaLinha['8012-10'],label='8012-10')
1080;8013-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8013-10'],label='8013-10')
1081;8013-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8013-21'],label='8013-21')
1082;8013-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8013-22'],label='8013-22')
1083;8013-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8013-41'],label='8013-41')
1084;8014-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['8014-10'],label='8014-10')
